0,1,2,3,4,5,6,7,8,9,10
0.12181917,0.15147164,0.18096855,0.4615385,0.45833334,0.5,0.3037774,0.29007635,0.27906978,0.036114603,0.16666469
0.23768273,0.24910265,0.30926082,0.61538464,0.625,0.6666667,0.44853488,0.60305345,0.6124031,0.102761224,0.16811666
0.30048728,0.15793252,0.23704335,0.61538464,0.7083334,0.5,0.4202386,0.54198474,0.53488374,0.19733173,0.089962475
0.4856524,0.3345298,0.46049276,0.61538464,0.6666667,0.6666667,0.45342618,0.28244275,0.27131784,0.25221172,0.1277307
0.11315647,0.15003589,0.17757009,0.38461542,0.2916667,0.6666667,0.20921268,0.03816794,0.03875969,0.039367925,0.029463418
0.16459122,0.025125626,0.06966865,0.30769232,0.2916667,0.3333333,0.14568698,0.1908397,0.14728682,0.08070425,0.0046325387
0.031943694,0.008614499,0.016992353,0.23076925,0.25,0.3333333,0.07827572,0.32824427,0.29457363,0.007611132,0.0010748664
0.023280997,0.008614499,0.014443502,0.23076925,0.16666667,0.16666667,0.061925735,0.22900763,0.17829457,0.0071135657,0.0013887454
0.021115322,0.0064608753,0.011894647,0.15384617,0.125,0.16666667,0.053682175,0.10687023,0.0,0.0058614467,0.00078469753
0.017325392,0.0035893768,0.007646557,0.15384617,0.083333336,0.16666667,0.04638335,0.091603056,0.0,0.005577123,0.00089703914
0.015159718,0.0028714985,0.006796941,0.15384617,0.041666668,0.16666667,0.044189133,0.007633588,0.0,0.0051397015,0.0007892138
0.0146183,0.0021536238,0.0059473217,0.07692308,0.0,0.16666667,0.04347296,0.0,0.0,0.006069222,0.0009348627
0.09420682,0.3086863,0.32625318,0.23076925,0.25,0.3333333,0.18512197,0.061068702,0.023255814,0.043851495,0.25200254
0.10124526,0.218234,0.2404418,0.53846157,0.4166667,0.5,0.21317446,0.16030535,0.14728682,0.042309586,0.20963958
0.066053055,0.045944005,0.06287171,0.4615385,0.375,0.5,0.17017387,0.22137405,0.2248062,0.023309095,0.031529035
0.062263127,0.097631,0.11214952,0.38461542,0.25,0.3333333,0.14622031,0.38931298,0.3875969,0.027694244,0.08723635
0.056848943,0.045226127,0.059473243,0.23076925,0.25,0.3333333,0.1359349,0.14503817,0.14728682,0.018213134,0.015391928
0.04006497,0.012921754,0.023789294,0.30769232,0.33333334,0.3333333,0.113261305,0.22137405,0.21705426,0.008781235,0.005182956
0.06551164,0.062455125,0.07901445,0.38461542,0.25,0.3333333,0.12863609,0.3206107,0.31007752,0.030149272,0.040302403
0.19166215,0.091888,0.14273576,0.30769232,0.20833334,0.5,0.1923446,0.259542,0.24806201,0.16163267,0.034117408
0.0292366,0.013639625,0.021240443,0.23076925,0.125,0.3333333,0.08946013,0.3129771,0.29457363,0.009776369,0.0068116267
0.01840823,0.008614499,0.012744263,0.23076925,0.0,0.16666667,0.036844593,0.259542,0.25581396,0.0039477283,0.00079937535
0.02869518,0.0545585,0.061172474,0.23076925,0.041666668,0.16666667,0.055815443,0.14503817,0.12403101,0.023145061,0.0823701
0.051976178,0.09834888,0.1104503,0.23076925,0.25,0.3333333,0.14236519,0.13740458,0.10852713,0.021526601,0.13567364
0.070925824,0.09332376,0.1104503,0.38461542,0.33333334,0.3333333,0.16381977,0.2519084,0.2248062,0.03416261,0.11319291
0.06334596,0.035175875,0.051826674,0.30769232,0.25,0.5,0.17102717,0.35114503,0.31007752,0.026606157,0.020622868
0.21710883,0.18521175,0.2404418,0.4615385,0.625,0.6666667,0.4042086,0.35877863,0.3488372,0.11246651,0.0967566
0.20628045,0.3223259,0.37128294,0.4615385,0.5833334,0.6666667,0.3181465,0.49618322,0.4883721,0.109464705,0.15777841
0.13156469,0.074659005,0.10875106,0.38461542,0.33333334,0.5,0.21024884,0.3740458,0.3488372,0.05168134,0.03786815
0.014076881,0.0021536238,0.0059473217,0.15384617,0.0,0.16666667,0.043107256,0.0,0.0,0.0056591392,0.0009015554
0.0146183,0.0021536238,0.0059473217,0.07692308,0.0,0.16666667,0.044295795,0.0,0.0,0.0056810104,0.0010483335
0.034650784,0.016511124,0.02548853,0.23076925,0.16666667,0.16666667,0.0872202,0.10687023,0.054263566,0.0130406255,0.010984637
0.027070925,0.0043072514,0.011894647,0.15384617,0.083333336,0.3333333,0.060539108,0.22137405,0.0,0.0074470993,0.0007118731
0.018949648,0.0035893768,0.008496176,0.15384617,0.125,0.16666667,0.046444297,0.06870229,0.0,0.0048335064,0.0005109002
0.020032484,0.0043072514,0.009345796,0.15384617,0.083333336,0.16666667,0.04975087,0.22137405,0.093023255,0.005598994,0.0006288871
0.034109365,0.0143575,0.022939678,0.15384617,0.083333336,0.16666667,0.058832496,0.10687023,0.085271314,0.010405161,0.0097195245
0.049810503,0.11988514,0.1299915,0.23076925,0.16666667,0.3333333,0.13622442,0.091603056,0.093023255,0.021351634,0.13800685
0.13210611,0.23115578,0.26168224,0.38461542,0.33333334,0.5,0.2208085,0.33587787,0.31782946,0.03979988,0.1337994
0.048186246,0.034458004,0.046728972,0.38461542,0.25,0.3333333,0.12440002,0.33587787,0.33333334,0.014057631,0.022854459
0.11207363,0.07394113,0.10280374,0.38461542,0.25,0.3333333,0.16868056,0.35877863,0.35658914,0.11245558,0.023070674
0.025988089,0.023689881,0.02973662,0.15384617,0.125,0.16666667,0.084980264,0.20610687,0.2015504,0.00982011,0.015955893
0.05089334,0.14142138,0.15123194,0.23076925,0.16666667,0.3333333,0.11880781,0.27480915,0.2635659,0.025818799,0.18264373
0.023280997,0.075376876,0.079864055,0.23076925,0.041666668,0.3333333,0.03719506,0.15267175,0.13178295,0.0037508884,0.0041131703
0.07363292,0.03661163,0.056074765,0.30769232,0.125,0.16666667,0.08016518,0.22137405,0.18604651,0.026950628,0.010619386
0.10070384,0.08040201,0.1062022,0.23076925,0.125,0.3333333,0.110564254,0.17557251,0.17054263,0.05640002,0.01643744
0.048186246,0.029432878,0.04163127,0.23076925,0.16666667,0.3333333,0.29436055,0.129771,0.12403101,0.017961618,0.0042130924
0.06713589,0.012921754,0.030586231,0.30769232,0.25,0.3333333,0.606351,0.122137405,0.093023255,0.030198481,0.0029993511
0.06063887,0.022971999,0.03908241,0.4615385,0.25,0.3333333,0.1320798,0.32824427,0.33333334,0.028142601,0.009030797
0.13860314,0.0660445,0.10280374,0.53846157,0.625,0.6666667,0.27048317,0.38931298,0.3875969,0.05322325,0.028492426
0.28586897,0.097631,0.17417163,0.61538464,0.875,0.6666667,0.54654336,0.519084,0.5271318,0.17736891,0.04258593
0.33188954,0.2534099,0.33899745,0.8461539,1.0,0.8333333,0.77273077,0.71755725,0.7131783,0.13212313,0.10709598
0.36329183,0.3539124,0.44519964,0.61538464,0.7916667,0.6666667,0.6903409,0.33587787,0.30232558,0.123522334,0.101303324
0.13860314,0.1866475,0.22005099,0.4615385,0.375,0.5,0.22877778,0.099236645,0.1007752,0.03982175,0.035406794
0.04006497,0.017946877,0.02803738,0.30769232,0.16666667,0.3333333,0.087844945,0.15267175,0.15503876,0.0085461205,0.0029028165
0.028153762,0.0078966245,0.015293118,0.23076925,0.16666667,0.16666667,0.07378061,0.18320611,0.1007752,0.0073104054,0.0012165635
0.027070925,0.005025126,0.011894647,0.23076925,0.20833334,0.3333333,0.06602465,0.129771,0.07751938,0.007857182,0.0013938262
0.02165674,0.0057430007,0.0110450275,0.15384617,0.125,0.16666667,0.052051745,0.0,0.0,0.005948931,0.0011369648
0.02165674,0.0035893768,0.009345796,0.23076925,0.125,0.16666667,0.051945083,0.015267176,0.007751938,0.0059598666,0.0008309891
0.006497022,0.0,0.0016992316,0.07692308,0.0,0.16666667,0.010270163,0.0,0.0,0.00042648587,7.225992e-05
0.009745533,0.038047373,0.039932024,0.15384617,0.0,0.16666667,0.019626068,0.015267176,0.007751938,0.0033954836,0.013475346
0.06876015,0.166547,0.18096855,0.23076925,0.16666667,0.3333333,0.1719719,0.14503817,0.14728682,0.014046695,0.056576695
0.07417434,0.025843501,0.04502974,0.30769232,0.16666667,0.5,0.10664818,0.27480915,0.25581396,0.064186126,0.014013909
0.03248511,0.012921754,0.021240443,0.15384617,0.083333336,0.16666667,0.062291436,0.15267175,0.12403101,0.016786048,0.016167028
0.04277206,0.0430725,0.053525914,0.30769232,0.125,0.5,0.097063705,0.3740458,0.37209302,0.01481765,0.018871695
0.02165674,0.008614499,0.013593882,0.30769232,0.083333336,0.3333333,0.046627153,0.18320611,0.17054263,0.012685221,0.00617653
0.222523,0.1586504,0.21665251,0.38461542,0.16666667,0.5,0.17450134,0.34351146,0.31007752,0.11746405,0.042667788
0.1846237,0.5104092,0.54800344,0.38461542,0.375,0.5,0.22563884,0.129771,0.1007752,0.07966537,0.028113062
0.1375203,0.09619526,0.13169074,0.4615385,0.4166667,0.5,0.19353314,0.14503817,0.13178295,0.06307617,0.016612444
0.048186246,0.03876525,0.050977062,0.53846157,0.33333334,0.3333333,0.12709709,0.2977099,0.29457363,0.028213682,0.039085843
0.055766106,0.07896626,0.09260832,0.38461542,0.20833334,0.3333333,0.113916524,0.29007635,0.27131784,0.00791186,0.019670505
0.12994044,0.160804,0.19286321,0.38461542,0.5,0.5,0.32367775,0.18320611,0.13953489,0.04969107,0.21076356
0.14293449,0.1959799,0.23024637,0.53846157,0.7083334,0.6666667,0.37511998,0.16793893,0.17054263,0.07120673,0.2641343
0.13860314,0.13711414,0.17162275,0.61538464,0.6666667,0.5,0.26667377,0.34351146,0.3488372,0.12346219,0.058931917
0.45966431,0.22541279,0.346644,0.61538464,0.75,0.8333333,0.59277433,0.34351146,0.3488372,0.28586036,0.08378255
0.19924201,0.13137114,0.18351741,0.7692308,0.7083334,0.6666667,0.32536915,0.41221374,0.41860464,0.1043086,0.052762162
0.25771523,0.3309404,0.39422262,0.53846157,0.6666667,0.6666667,0.47488075,0.099236645,0.1007752,0.07124501,0.085030735
0.23335138,0.21320888,0.27187765,0.4615385,0.5,0.5,0.5215841,0.03816794,0.03875969,0.087599106,0.23074682
0.1082837,0.24910265,0.27272728,0.38461542,0.375,0.5,0.23062155,0.015267176,0.0,0.056837443,0.17767078
0.08554412,0.0545585,0.07646559,0.23076925,0.16666667,0.3333333,0.11882305,0.0,0.0,0.0355897,0.0060037836
0.048186246,0.045944005,0.058623616,0.23076925,0.16666667,0.3333333,0.096027546,0.0,0.0,0.014877795,0.0037038855
0.034650784,0.025843501,0.03483432,0.23076925,0.16666667,0.3333333,0.08373079,0.0,0.0,0.012592268,0.011605056
0.01840823,0.0,0.005097706,0.23076925,0.16666667,0.16666667,0.052341264,0.007633588,0.007751938,0.006003609,0.00093599176
0.019491065,0.0007178746,0.0059473217,0.30769232,0.16666667,0.16666667,0.05465738,0.0,0.0,0.0051670405,0.0009529277
0.061721712,0.031586505,0.04757859,0.23076925,0.20833334,0.3333333,0.1198592,0.015267176,0.007751938,0.017803052,0.03437201
0.22306442,0.12849963,0.18691589,0.4615385,0.5,0.5,0.23945938,0.36641222,0.37209302,0.13715895,0.06421254
0.12777478,0.19310838,0.22344944,0.53846157,0.5,0.5,0.24285737,0.24427481,0.23255813,0.061162446,0.17074907
0.041147806,0.047379754,0.057773996,0.23076925,0.041666668,0.3333333,0.07329301,0.23664123,0.24031007,0.01910438,0.05053283
0.08229561,0.124192394,0.14358538,0.30769232,0.16666667,0.3333333,0.12202295,0.19847329,0.17829457,0.08282574,0.14600286
0.06984299,0.22541279,0.23874256,0.38461542,0.375,0.5,0.16157983,0.22137405,0.2015504,0.045945648,0.26768517
0.21331888,0.17516151,0.22939676,0.4615385,0.5416667,0.5,0.25564173,0.29007635,0.27906978,0.12282246,0.16519748
0.19057931,0.101938255,0.15208155,0.53846157,0.5,0.5,0.19245127,0.26717559,0.25581396,0.14984417,0.07387843
0.10774228,0.10552763,0.13254035,0.61538464,0.6666667,0.6666667,0.2188581,0.29007635,0.27906978,0.053961396,0.029576324
0.16296697,0.23330942,0.27187765,0.61538464,0.6666667,0.6666667,0.33178416,0.4351145,0.44186047,0.105183445,0.19682078
0.25067678,0.2304379,0.2939677,0.7692308,0.6666667,0.6666667,0.35291877,0.46564886,0.46511626,0.17620975,0.18870792
0.16025987,0.36252692,0.39762107,0.61538464,0.625,0.5,0.2882655,0.28244275,0.25581396,0.07133249,0.20786978
0.104493774,0.33524767,0.3551402,0.61538464,0.625,0.5,0.22143327,0.5114504,0.49612403,0.049302857,0.22400744
0.21548456,0.4170854,0.46559045,1.0,0.75,0.8333333,0.37405336,0.58778626,0.5968992,0.09955164,0.27776036
0.1721711,0.20531225,0.24808836,0.8461539,0.8333334,0.8333333,0.30437165,0.28244275,0.25581396,0.08318115,0.12132949
0.18624797,0.4142139,0.45539507,0.8461539,0.75,0.8333333,0.33158606,0.5496183,0.55813956,0.08378807,0.26756662
0.26746076,0.66690594,0.72387433,0.7692308,0.6666667,0.6666667,0.40110016,0.061068702,0.03875969,0.17292361,0.64536583
0.13860314,0.43431443,0.4613424,0.61538464,0.5,0.5,0.24726105,0.10687023,0.085271314,0.15507135,0.6571476
0.19274499,0.1844939,0.23364487,0.53846157,0.375,0.5,0.22621787,0.06870229,0.062015504,0.30141616,0.23810321
0.052517597,0.15218952,0.16312659,0.38461542,0.2916667,0.3333333,0.113672726,0.16030535,0.10852713,0.047017332,0.24743265
0.024363833,0.0078966245,0.014443502,0.38461542,0.20833334,0.3333333,0.059289623,0.08396947,0.031007752,0.0058997213,0.0024940963
0.026529508,0.011486001,0.018691588,0.30769232,0.16666667,0.3333333,0.05938105,0.03816794,0.015503876,0.0057411557,0.0024133683
0.031943694,0.0043072514,0.013593882,0.38461542,0.25,0.3333333,0.069971204,0.007633588,0.007751938,0.0088140415,0.0024037713
0.03248511,0.0071787536,0.016142737,0.30769232,0.20833334,0.3333333,0.068432204,0.0,0.0,0.009902127,0.003482025
0.024905251,0.009332377,0.016142737,0.4615385,0.20833334,0.3333333,0.05864964,0.015267176,0.015503876,0.0073268083,0.00245966
0.090416886,0.15218952,0.173322,0.61538464,0.5416667,0.6666667,0.19232938,0.27480915,0.27131784,0.040937174,0.037138775
0.13589604,0.05384063,0.090059474,0.61538464,0.45833334,0.8333333,0.35517392,0.49618322,0.503876,0.0889059,0.025423072
0.32376826,0.2821249,0.36448598,0.53846157,0.5833334,0.6666667,0.41361025,0.40458015,0.39534885,0.17262289,0.108457625
0.14510016,0.19095477,0.22599828,0.4615385,0.375,0.5,0.245463,0.3206107,0.2868217,0.07354147,0.20512052
0.25446668,0.19669777,0.26168224,0.61538464,0.5416667,0.6666667,0.27461258,0.16793893,0.12403101,0.14413582,0.2571838
0.16729832,0.24838477,0.28887,0.7692308,0.7083334,0.6666667,0.33294222,0.35114503,0.33333334,0.07290174,0.23516314
0.14131023,0.20531225,0.23959216,0.53846157,0.5,0.5,0.25187802,0.22900763,0.21705426,0.08153535,0.24077119
0.09312399,0.20531225,0.22514868,0.38461542,0.4166667,0.5,0.19929297,0.099236645,0.085271314,0.031702116,0.12903251
0.08012994,0.07896626,0.099405274,0.38461542,0.375,0.3333333,0.16441403,0.15267175,0.13953489,0.027595824,0.09480445
0.269085,0.21895191,0.28802037,0.53846157,0.5833334,0.6666667,0.4282993,0.061068702,0.054263566,0.10655586,0.07164176
0.10070384,0.088298626,0.11384876,0.61538464,0.5416667,0.5,0.3092934,0.045801528,0.031007752,0.03587949,0.101666324
0.119653486,0.15434313,0.18351741,0.8461539,0.6666667,0.8333333,0.28722933,0.061068702,0.054263566,0.048679534,0.16363147
0.17379534,0.47810477,0.5140187,0.61538464,0.7083334,0.6666667,0.362488,0.39694658,0.3875969,0.14139646,0.7495375
0.43909043,0.81550604,0.9167375,0.9230769,1.0,1.0000001,0.7353071,0.7557252,0.74418604,0.2654,1.0
0.5219274,0.3309404,0.4664401,0.8461539,0.75,1.0000001,0.9024792,0.3206107,0.31782946,0.2367762,0.08749773
0.17108823,0.10480975,0.1495327,0.53846157,0.5,0.6666667,0.37725326,0.1908397,0.17054263,0.05725846,0.04530189
0.035192203,0.023689881,0.03313509,0.30769232,0.16666667,0.3333333,0.06250477,0.06870229,0.069767445,0.007272131,0.023827145
0.016783973,0.001435753,0.0059473217,0.30769232,0.16666667,0.16666667,0.038017888,0.29007635,0.24806201,0.0019574608,0.00019984385
0.023280997,0.010050252,0.016142737,0.23076925,0.16666667,0.16666667,0.046672866,0.08396947,0.015503876,0.0032861282,0.0055256262
0.06280454,0.08255563,0.09770602,0.38461542,0.25,0.3333333,0.11327655,0.06870229,0.069767445,0.0123407515,0.016487682
0.045479152,0.030150749,0.04163127,0.23076925,0.25,0.3333333,0.08267938,0.07633588,0.03875969,0.00935535,0.015759438
0.06767731,0.030150749,0.04757859,0.38461542,0.20833334,0.3333333,0.08920109,0.122137405,0.12403101,0.020963421,0.004141397
0.012452626,0.0007178746,0.00424809,0.23076925,0.16666667,0.16666667,0.030719062,0.03816794,0.03875969,0.0012302477,0.00012645486
0.09204115,0.057430007,0.080713674,0.4615385,0.4166667,0.5,0.22739117,0.3740458,0.29457363,0.018874735,0.01989406
0.13697888,0.085427135,0.12149532,0.61538464,0.6666667,0.6666667,0.2644643,0.19847329,0.17054263,0.040816884,0.093952574
0.15592852,0.11773152,0.15802889,0.61538464,0.6666667,0.6666667,0.26483002,0.35877863,0.3255814,0.057176445,0.09712467
0.13643746,0.17587939,0.20900594,0.61538464,0.6666667,0.6666667,0.29000258,0.06870229,0.046511628,0.057318605,0.17225467
0.18354088,0.1730079,0.21920136,0.61538464,0.7083334,0.6666667,0.30801344,0.28244275,0.27906978,0.08665865,0.15112655
0.10557661,0.15362525,0.17841971,0.4615385,0.625,0.5,0.26708516,0.16793893,0.14728682,0.057941932,0.19424483
0.33405522,0.264178,0.35004246,0.7692308,0.75,0.6666667,0.5066817,0.16793893,0.17054263,0.2507573,0.1278532
0.05901462,0.017946877,0.033984702,0.53846157,0.33333334,0.5,0.15196489,0.27480915,0.27906978,0.019847997,0.0076668905
0.06442881,0.091170125,0.1062022,0.38461542,0.375,0.3333333,0.13751961,0.17557251,0.14728682,0.019334028,0.025251456
0.074715756,0.045944005,0.06542057,0.30769232,0.20833334,0.3333333,0.14859737,0.14503817,0.12403101,0.04711575,0.016664945
0.10557661,0.087580755,0.11469838,0.23076925,0.16666667,0.3333333,0.23394334,0.07633588,0.062015504,0.06560774,0.109447815
0.104493774,0.06676238,0.09430756,0.4615385,0.33333334,0.5,0.19097324,0.21374045,0.18604651,0.05015583,0.025402749
0.6735246,0.14429289,0.32625318,0.53846157,0.5416667,0.6666667,0.4677343,0.2977099,0.27131784,0.40447813,0.09096847
0.3123985,0.23259151,0.3126593,0.4615385,0.5,0.6666667,0.35051122,0.70229006,0.70542634,0.20531467,0.13117942
0.35408768,0.52907395,0.61342394,0.61538464,0.8333334,0.8333333,0.7093269,0.49618322,0.503876,0.21345618,0.29962125
0.3367623,0.6360373,0.7128293,0.8461539,1.0,1.0000001,0.81899214,0.14503817,0.14728682,0.10921866,0.1856171
0.15701136,0.16870064,0.20815632,0.53846157,0.5,0.5,0.308562,0.17557251,0.14728682,0.040969983,0.04975321
0.031943694,0.048815504,0.056074765,0.30769232,0.16666667,0.16666667,0.06008198,0.03816794,0.007751938,0.0056372685,0.008025932
0.017325392,0.0143575,0.018691588,0.23076925,0.041666668,0.16666667,0.04060829,0.122137405,0.069767445,0.0042429874,0.0024602243
